sentence,human_score,claude_p1,deepseek_p1,gemini_p1,gpt_p1,grok_p1,claude_p2,deepseek_p2,gemini_p2,gpt_p2,grok_p2,claude_p3,deepseek_p3,gemini_p3,gpt_p3,grok_p3,claude_p4,deepseek_p4,gemini_p4,gpt_p4,grok_p4,claude_p5,deepseek_p5,gemini_p5,gpt_p5,grok_p5,claude_p6,deepseek_p6,gemini_p6,gpt_p6,grok_p6,strategy
I see you've just placed a deletion request,0.849143661,0.783456219,1.25,0.345678901,1.184392761,0.827394512,0.783456789,0.75,0.953846123,0.892134762,0.728394512,0.783456219,1.23456789,0.345678901,0.912384726,0.827364219,0.783456219,1.25,0.345678901,0.713209487,2.299406483,1.783452619,1.75,1.257894321,1.184203967,0.827364512,0.783451926,1.123456789,-0.356789123,0.317894521,0.782341567,"Questions, Greeting, First_person, Second_person"
Hi. Do you have permission under <url> to,0.2122728195,0.583647291,1.123456789,0.457893214,0.417893527,0.827364512,0.583647291,1.2,0.65,0.857239416,0.528433624,0.583647291,1.123456789,0.457893214,0.412983726,0.827364512,0.23456789,1.123456789,0.456789123,0.312497583,2.299406483,0.847362519,0.75,0.653487654,0.624893217,0.528433624,0.234567891,1.23456789,0.45789321,0.21738492,0.527394182,"Questions, Indicative, Greeting, Second_person"
"Hey, so your move of this, and wanted",-0.01344199729,0.783456219,1.23456789,0.345678901,0.227491803,0.672381459,0.783456789,0.75,0.654398765,0.21789432,0.672381459,0.783451926,1.123456789,0.345678901,0.312984726,0.673214589,0.783456219,1.123456789,0.345678901,0.123984217,2.299406483,1.275346891,1.125,0.687392111,0.347219583,0.587341229,0.783451926,1.123456789,0.357892345,0.217384921,0.672381459,"Hedges, Questions, Greeting, First_person, Second_person, Modal_verbs"
Actually meant this to go up under Cunard's,-0.0604165787,0.783456219,2.299406483,0.23456789,0.21738492,0.873214567,0.783456789,0.75,0.512345678,0.534217892,0.728394512,0.876543219,2.299406483,0.356789123,0.412583917,0.873214567,0.783456219,2.299406483,0.345678901,0.273591482,2.299406483,0.853642159,0.75,0.357892345,0.728194527,1.238574129,0.783451926,0.987654321,0.123456789,0.713284159,1.127394582,"Questions, Greeting, Factuality"
And wasting our time as well. I can,-1.556198597,-1.876543219,-2.123456789,-2.345678901,-2.337591284,-1.873294517,-1.875432109,2.299406483,-2.250987654,-2.217894,-1.987654321,-1.87654321,-1.987654321,-2.345678901,-2.234987124,-1.873294517,-2.187654321,-1.87654321,-2.345678901,-2.337591824,2.299406483,-2.183647521,-1.75,-2.357894123,-2.312874591,-1.847592199,-1.783456219,-1.87654321,-2.345678901,-2.239874512,-1.873294517,"Questions, First_person, Second_person, Modal_verbs"
Thanks for adding that pmc= support to <url>.,1.278414164,1.876543219,1.87654321,1.87654321,2.187493726,2.13456789,2.183647592,1.87654321,2.1,2.183947521,2.13456789,1.876543219,1.87654321,1.87654321,2.134987521,1.987654321,1.87654321,1.75,1.87654321,2.134892107,1.874623519,2.183647592,1.875,2.015789473,2.134982761,1.987654321,2.183647592,2.123456789,2.357894123,2.113487295,2.147892356,"Please, Hedges, Gratitude, Questions, Indicative, Positive_words, First_person, Second_person, Modal_verbs"
I don't see the references anywhere. Do you,-0.3779615954,0.234567891,0.75,-0.258392741,0.124893217,-0.237584192,0.23456789,2.299406483,-0.1,0.762194837,-0.387654321,0.234567891,2.299406483,-0.357293476,-0.214893572,-0.237584192,0.23456789,-0.25,-0.623456789,-0.217384921,2.299406483,0.783456219,0.75,-0.25,-0.312849176,0.284716392,-0.234567891,0.123456789,-0.357894321,-0.183497251,-0.372819453,"Questions, Indicative, First_person, Second_person"
in this case the noun has to be,-0.7361464997,-0.876543219,-0.75,-0.789345612,-0.812347591,-0.673482519,-0.583647291,0.5,-0.753946281,-0.67238491,-0.587394216,-0.876543219,-0.75,-0.753928461,-0.697384215,-0.673482519,-0.897654321,-0.75,-0.654321789,-0.732184927,2.299406483,-1.783452167,-0.79125,-0.753489234,-0.732184927,2.299406483,-0.876543219,0.123456789,-0.753489234,-0.713984217,-1.127394582,"Questions, Greeting, Second_person, Modal_verbs"
what do you think was the purpose of,-0.4225604147,-0.23456789,0.123456789,-0.253789463,-0.412587193,0.237891456,0.23456789,-0.345678901,-0.256789012,-0.3124879,-0.387654321,-0.23456789,0.123456789,-0.23456789,-0.412583927,0.237891456,-0.23456789,-0.75,-0.357894123,-0.624839217,-0.357294618,0.347826159,-0.375,0.123456789,-0.312487591,0.387654321,-0.387654321,-0.25,-0.357894321,-0.272184931,-0.372819453,"Hedges, Questions, Indicative, Greeting, Second_person"
Wow! How did you find this?,0.6331765655,0.876543219,0.75,2.167153101,1.203948572,1.237584192,0.875432109,0.5,2.167153101,0.892,2.299406483,0.876543219,2.299406483,0.456789123,1.21738492,1.237584192,1.23456789,1.23456789,0.658191903,0.613284927,2.299406483,1.375,1.75,-2.35,1.327184927,2.299406483,1.23456789,1.23456789,2.167153101,1.324781002,1.782394615,"Questions, Greeting, Second_person"
How many times do I have to revert,-2.708516643,-2.345678901,-2.450678923,-2.579345612,-2.67238491,-2.357894123,-2.345678901,-2.75,-2.5,-2.354892,-2.345678901,-2.345678901,-2.45,-2.999999999,-2.573849127,-2.357894321,-2.345678901,-2.75,-2.95,-2.553892174,2.299406483,-2.783451926,-2.708516643,-2.857392111,-2.412837591,-2.315749128,-1.87654321,-2.450987654,-2.357890123,-2.315789473,-2.134567891,"Questions, Indicative, First_person, Second_person"
I don't think anybody wants the stale uninformative,-0.5716893911,-1.23456789,-1.245678901,-1.789345678,-1.624389217,-1.237584192,-1.23456789,-1.75,-1.75,-1.237591,-1.23456789,-1.23456789,-0.75,-1.897654321,-1.732498217,-1.237584192,-1.23456789,-1.245678901,-1.753928461,-1.324587912,2.299406483,-1.275346821,-0.875,-1.87654321,-1.624893217,-1.23456789,-1.23456789,-1.750293847,-1.897654321,-1.389472183,-1.237584619,"Hedges, Questions, Indicative, Greeting, First_person, Second_person, Modal_verbs"
I'm baffled. What point is there being unblocked,-0.4378545346,-1.23456789,-1.23456789,-1.123456789,-1.732984217,-1.237584192,-1.23456789,-0.75,-1.154839265,-1.2375,-1.23456789,-1.23456789,-1.23456789,-1.123456789,-1.287430912,-1.237584192,-1.23456789,-1.25,-1.123456789,-1.732590184,2.299406483,-1.275364891,-1.35,-1.754382975,-1.732984217,-1.23456789,-1.23456789,-1.75,-1.123456789,-1.184209372,-1.673849217,Questions
"I forgot to add, above, that Jed's site",0.0777610133,-1.23456789,-0.75,-0.678901234,-1.134789523,-1.237584192,-0.875432109,2.299406483,-0.653846153,-0.682114793,-1.23456789,-1.23456789,2.299406483,-0.753849275,-1.134892157,-1.237584192,-1.23456789,2.299406483,-0.675432198,-1.193847215,2.299406483,-1.783452167,-0.75,-0.923456789,-1.124583729,-1.387592199,-1.23456789,-1.25,-1.123456789,-1.384927115,-1.673849217,"Questions, First_person, Modal_verbs"
Is there any way I could talk you,-0.4848732826,-0.876543219,1.87654321,-0.325897435,-0.911384027,-0.673294518,-0.875634219,1.75,-0.345678901,-1.203847591,-0.783214569,-0.876543219,1.75,-0.345678901,-1.123487295,-0.673294518,-0.87654321,2.299406483,-0.345678901,-0.973284517,2.299406483,-0.783421569,0.75,-0.345678901,-0.892164307,-1.127834512,-1.23456789,0.753429876,-0.345678901,-0.693284172,-0.673214589,"Questions, Indicative, First_person, Second_person, Modal_verbs"
Title says it all.<url> I dont have time,-0.8871873808,-0.876543219,0.345678901,-0.753947283,-0.912384729,-0.387654321,-0.783456789,0.123456789,-0.3,-0.684219753,-0.673482519,-0.876543219,2.299406483,-0.345678901,-0.924187563,-0.357892145,-0.23456789,2.299406483,-1.123456789,-0.721583204,2.299406483,-1.253647891,0.75,-0.357894321,-0.823457129,-1.23456789,-0.785432167,0.75,-0.357894321,0.143287591,0.372819456,"Hedges, Questions, First_person, Modal_verbs"
I think you made a mistake in merging,-0.4083632793,0.234567891,-0.75,-0.678901234,0.183947215,-0.673214589,0.583647291,2.299406483,-0.357894562,-0.327491284,-0.673482519,-0.23456789,2.299406483,-0.678901234,-0.213487591,-0.673482519,-0.234567891,-0.75,-0.753489213,-0.217384921,2.299406483,1.283645721,1.25,-0.653487654,0.312984217,-1.127583492,-0.234567891,-0.75,-0.678934567,-0.273849217,-0.673214589,"Hedges, Questions, Greeting, First_person, Second_person, Factuality"
I'm a bit confused. Which correspondents are you,0.04799607025,0.234567891,0.875432198,-0.357894321,0.412583927,0.327184562,0.23456789,0.753829146,-0.345678901,0.537194444,0.527394821,0.234567891,0.75,-0.357894123,0.312984217,0.327614582,0.753692481,0.723456789,-0.652987345,0.312487591,2.299406483,1.783452164,1.75,-0.23456789,0.412893276,0.587341229,-0.234567891,0.123456789,-0.678901234,0.217384029,0.127394528,"Questions, Indicative, Greeting, Second_person, Modal_verbs"
"I have an e-mail set up in wikipedia,",-0.02052302535,0.234567891,0.75,0.123456789,0.412583927,0.827364219,0.583647291,0.75,0.512345678,0.892134,0.527394821,0.234567891,0.753289461,0.345678901,0.412893527,0.827364219,0.234567891,0.75,0.123456789,0.21738492,2.299406483,0.583333333,1.5,0.23456789,0.634218927,0.528433624,0.234567891,0.753829146,0.23456789,0.124381927,0.327614582,"Questions, Indicative, First_person, Second_person"
I'm curious what your reasoning is in saying,0.5149546996,-1.23456789,0.123456789,-0.678901234,-0.712384927,-0.873241569,-0.875432109,-0.75,-1.154839274,-0.682114307,-1.23456789,-1.23456789,2.299406483,-0.954321789,-0.973284109,-0.873251647,-1.23456789,-0.75,-1.753928461,-0.911384726,2.299406483,0.783421569,0.708516643,-0.753489234,-0.728194527,-1.127834512,-1.23456789,-0.723456789,-1.157894736,-0.613927482,-1.237584619,"Hedges, Questions, Greeting, First_person, Second_person"
Thanks for nuking that thing. While the page,1.01208606,0.783456219,1.23456789,1.357892345,0.713492857,1.247583916,1.23456789,1.75,2.1,1.73458291,1.847263519,0.783456219,1.123456789,1.87654321,0.417893251,1.247583916,0.783456219,0.723456789,1.345678901,0.713492857,2.299406483,1.847263591,1.125,1.857392111,0.682914237,1.284673912,0.783451926,1.123456789,1.876592341,1.324587921,1.782394567,"Please, Gratitude, Questions, Subjunctive, Greeting, Positive_words, Second_person"
"Hey, I'm back for a little, but can't",0.2611289702,1.23456789,1.75,1.345678901,1.734892105,1.247583916,1.23456789,1.503499841,0.653849275,1.134892,1.245678901,1.23456789,1.456789012,1.23456789,1.734892157,1.247583916,1.23456789,1.23456789,1.87654321,1.384216927,2.299406483,1.375428916,1.35,1.357894231,1.384217592,1.387592199,1.23456789,1.456789012,1.257392164,1.713284092,1.247583916,"Questions, Greeting"
"I dunno, but this one reeks of that",-0.2480191956,-0.876543219,-0.75,-1.123456789,-1.692384217,-1.237584192,-0.875432109,-0.75,-1.457893215,-1.732,-1.23456789,-0.876543219,-0.75,-1.123456789,-1.384729512,-1.237584192,-1.23456789,-1.25,-1.156789012,-1.324871563,-1.23456789,-1.253647891,-0.75,-0.753489234,-1.384927561,-1.237584912,-0.876543219,-0.75,-0.912345678,-1.384920731,-1.237584619,"Questions, Greeting, First_person"
But how do I enter my username if,-0.02716970189,0.234567891,0.75,-0.357894321,0.834217591,0.728394512,0.783456789,0.5,-0.357894321,0.732184,0.672381459,0.678234561,0.75,-0.357892461,0.912384726,0.728394512,0.234567891,0.75,-0.345678901,0.612384729,2.299406483,0.783421569,0.75,-0.357894321,0.974183726,0.782341567,0.234567891,-0.25,-0.678934567,0.134892157,0.372819453,"Questions, Greeting, Negative_words, First_person"
I note you also removed the statement that,-0.05824343876,-0.876543219,2.299406483,-0.753928461,-0.624398217,-0.673214589,-0.23456789,2.299406483,-0.652987341,-0.482,-0.587392145,-0.785432167,2.299406483,-0.753489213,-0.69384712,-0.673214589,-0.753849261,2.299406483,-1.23456789,-1.023487215,2.299406483,-0.847263951,-0.375,-1.257894321,-0.712384927,-1.23456789,-0.783451926,-0.75,-0.753489234,-0.682104391,-0.673214589,"Questions, First_person, Second_person"
"I've restored the histories of the userboxes; however,",1.396813665,1.23456789,1.75,1.345678901,1.927583104,1.728394512,1.23456789,2.299406483,1.345987654,2.112384927,1.237584192,1.23456789,1.75,1.357892345,1.823497216,1.728394512,1.23456789,1.87654321,1.345678901,1.834217592,2.299406483,2.183647592,2.05,1.857392111,2.112384927,1.623847512,1.23456789,1.829406483,1.357946321,2.013487295,1.274583916,"Hedges, Questions, Indicative, Greeting, First_person, Second_person, Modal_verbs"
I've been trying to convince this user that,1.207695389,1.23456789,1.87654321,1.23456789,1.483920572,1.247583916,0.783456219,1.75,0.953487654,1.21789432,0.827364519,1.23456789,1.75,1.23456789,1.384927516,1.247583916,1.23456789,1.75,1.123456789,1.384219572,2.299406483,0.847362519,1.708516643,1.87654321,1.384927516,1.284573912,1.23456789,1.75,1.123456789,1.624893217,1.274583912,"Questions, Subjunctive, Greeting, Second_person, Modal_verbs"
Another article created by Jergens. Is this one,-0.3287672975,-0.234567891,2.299406483,-0.678901234,-1.237489102,-0.387654321,-0.23456789,0.0,-0.35,-0.624893,-0.483474796,-0.234567891,2.299406483,-0.678901234,-1.184937521,-0.387654321,-0.583921647,2.299406483,-0.75,-1.23749821,2.299406483,-0.783421569,-0.75,-0.657392184,-1.23456789,-1.023456789,-0.583921647,0.123456789,-0.653487291,-0.923487215,-0.387592134,"Questions, Greeting"
I'm confused: what did you do? And how,-0.6424478753,-0.876543219,2.299406483,-0.753489234,-0.693284517,-0.673214589,-0.45,-0.75,-0.954321789,-0.482,-0.987654321,-0.753421685,2.299406483,-0.753928647,-0.682145937,-0.873251649,-0.453627891,-0.75,-0.75,-0.693284217,2.299406483,0.783654321,-0.75,-0.654321987,-0.312849572,-1.127583419,-0.783451926,-0.75,-1.123456789,-0.412583927,-1.127394582,"Questions, Second_person"
Without information about the source and whether it's,-0.09231545246,0.783456219,0.75,0.345678901,0.823491027,0.672381459,0.783456789,0.123456789,0.5,0.98321754,0.527391648,0.783456219,0.75,0.345678901,0.823497162,0.672381459,0.234567891,2.299406483,0.345678901,0.412583729,2.299406483,1.23456789,0.75,0.357894231,0.917384215,0.583472916,0.234567891,0.123456789,0.112345678,0.312487591,0.127394821,"Questions, Indicative, Greeting, Second_person"
Hello? Whom do I speak to to become,0.5284336242,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.528433624,0.658191903,0.528433624,0.528433624,0.583333333,0.125,0.528433624,0.528433624,0.528433624,0.528433624,0.5284336242,0.5284336242,0.5284336242,0.528433624,"Questions, Greeting, First_person"
I see on your user page you are,-0.1830594672,-1.23456789,-0.75,-1.123456789,-1.324785912,-1.237584192,-1.23456789,-1.25,-1.457890123,-0.912384726,-1.23456789,-1.23456789,-0.75,-1.753928476,-1.238497216,-1.237584192,-1.23456789,-1.25,-1.753928461,-1.324785219,2.299406483,-1.253647891,-0.75,-1.87654321,-1.324875193,-1.23456789,-1.23456789,-0.75,-0.753489234,-1.312489274,-1.237584619,"Hedges, Questions, First_person, Second_person"
"Hi Darwi. Just to ask you as curiosity,",0.6112903543,1.23456789,1.75,0.987654321,0.273194827,1.247583916,0.875432109,1.23456789,0.65,0.624381902,1.247583916,1.23456789,1.25,0.456789123,0.218947362,1.247583916,0.783456219,1.123456789,0.456789123,0.312487529,2.299406483,1.275346821,1.75,0.953487654,0.21738492,1.387592199,0.783451627,1.75,0.953478921,0.712384921,1.427583916,"Questions, Greeting, Second_person"
I am starting this now. As Dexter is,0.2128047419,0.583647291,0.875432198,0.457893214,0.213487592,0.827394512,0.583647291,0.75,0.65,0.523,0.672381459,0.23456789,0.75,0.345678901,0.273849162,0.674328571,0.783456219,2.299406483,0.456789123,0.21738492,0.672381459,0.783421569,1.508372391,0.457893456,0.21738492,0.587341229,0.234567891,1.75,0.356789123,0.183947216,0.672381459,"Hedges, Questions, Subjunctive, Greeting, First_person, Second_person, Modal_verbs"
"Thank you for coming in, reading what is",0.4184920547,1.23456789,2.399876543,1.87654321,2.112349587,2.13456789,1.23456789,2.123456789,2.1,2.184392571,2.13456789,1.23456789,2.123456789,1.893456789,2.121984327,2.13456789,1.23456789,2.299406483,2.345678901,2.134982761,2.299406483,1.847263591,1.75,2.157894321,2.109384217,1.987654321,1.783456219,2.123456789,2.357894123,2.113487295,2.174892356,"Gratitude, Questions, Positive_words, First_person, Second_person"
You've been asking the ''sensible'' sysops...!?,-0.6777781367,-1.23456789,-0.75,-1.23456789,-1.184739205,-1.237584192,-1.23456789,2.299406483,-1.75,-1.112384927,-1.23456789,-1.23456789,2.299406483,-1.23456789,-1.193847219,-1.237584192,-1.23456789,2.299406483,-0.75,-1.22489357,2.299406483,-1.847623519,-1.35,-1.25,-1.324587912,-1.387592199,-1.23456789,-1.25874329,-0.75,-1.184937205,-1.237584619,Questions
I'm wondering why you've removed this category from,-0.4389611585,0.234567891,0.75,-0.325789432,0.713284917,0.237891456,0.583647291,0.75,-0.250987654,0.684210526,-0.387654321,0.234567891,0.75,-0.325789432,0.713492857,0.127394821,0.583647291,0.753829146,-0.345678901,-0.217384921,2.299406483,1.783654321,1.75,-0.325789456,1.213984527,0.284716392,0.234567891,0.123456789,-0.357894321,0.713284192,-0.372819453,"Questions, Greeting"
Can I also point out that the text,-1.517471904,-1.876543219,-1.987654321,-2.345678901,-2.671984512,-2.347891234,-2.345678901,2.299406483,-1.257893456,-2.432,-2.345678901,-1.876543219,2.299406483,-2.345678901,-2.456789321,-2.357894321,-1.87654321,-2.123456789,-2.345678901,-2.367194827,2.299406483,-2.183647591,-1.875,-2.457893456,-2.527184936,-2.13456789,-1.876543219,-1.87654321,-2.345678901,-2.324118572,-2.134587921,"Questions, Indicative, Greeting, First_person, Second_person, Modal_verbs"
I have started to fix it. Can you,0.9184649343,0.783456219,1.123456789,0.93456789,0.732194871,1.127394582,1.23456789,1.2,0.6,0.731871161,0.731871161,0.783456219,1.123456789,0.953782461,0.823491274,1.127834521,0.783456789,1.25,0.683459271,0.712384921,2.299406483,0.783456789,1.75,0.35,0.624183927,0.784512346,1.23456789,1.45,0.653872915,0.712384921,1.127834521,"Questions, Indicative, First_person, Second_person, Modal_verbs"
I am the uploader of the hubble pictures.,-0.1330559447,0.23456789,1.75,0.457893214,0.823491274,0.672381459,0.783456789,0.5,0.5,0.972,0.528433624,0.23456789,1.2,0.456789123,0.912384721,0.672381459,0.23456789,1.25,0.345678901,0.712384921,2.299406483,0.783456789,0.75,0.35,0.687214953,0.587341922,0.234567891,0.75,0.357894321,0.093284716,0.673214589,"Questions, First_person"
Would you email me with any points/incidents you,0.614803585,0.783456219,1.75,0.653849271,1.732894512,1.247583916,0.783456789,1.75,0.653846153,1.083274512,0.728394512,0.783456219,1.87654321,0.683475921,0.713284927,1.247583916,0.783456219,2.299406483,0.456789123,0.483217591,2.299406483,1.783452164,1.875,0.857392164,1.732184927,0.784512346,0.783451926,1.789012345,1.23456789,1.137892416,1.127394582,"Hedges, Questions, Subjunctive, Indicative, Greeting, First_person, Second_person, Modal_verbs"
